customer_id,age,monthly_income,avg_account_balance,transactions_per_month,credit_card_spend,loan_status,days_since_last_txn
C03388,53,188279,1373309,63,309042,Car Loan,92
C03389,44,70255,726167,16,389911,No Loan,26
C03390,43,125824,1334134,74,371562,Home Loan,62
C03391,35,25409,1443098,5,317649,Home Loan,80
C03392,47,62438,29220,11,76031,No Loan,30
C03393,31,27869,589819,29,91818,No Loan,146
C03394,37,45958,1425722,79,385096,No Loan,113
C03395,34,170840,512409,70,146,No Loan,101
C03396,47,177217,702785,48,171347,No Loan,92
C03397,38,95622,14387,15,409193,No Loan,134
C03398,48,46442,250752,34,434781,No Loan,164
C03399,24,101948,606103,60,238142,Home Loan,70
C03400,27,45596,556872,62,427161,Personal Loan,85
C03401,55,95791,574071,2,109822,Personal Loan,135
C03402,29,62406,1748745,19,232798,No Loan,27
C03403,28,60524,714687,49,2594,Home Loan,81
C03404,37,174404,653782,78,76610,Home Loan,94
C03405,37,130160,1693678,28,188727,No Loan,16
C03406,53,166836,255139,48,420647,Car Loan,138
C03407,52,178635,1970760,37,213756,Home Loan,142
C03408,28,187442,505228,74,122524,Personal Loan,157
C03409,39,25062,1719793,49,88197,Personal Loan,94
C03410,58,64645,1751197,48,158643,No Loan,120
C03411,23,142759,865020,73,459187,No Loan,5
C03412,25,27244,939499,29,494871,No Loan,11
C03413,33,157444,1300085,60,323941,No Loan,86
C03414,51,105501,18580,29,43937,No Loan,102
C03415,36,137450,1596104,58,379762,Home Loan,103
C03416,52,36956,783639,48,190715,No Loan,163
C03417,42,191545,1399166,23,475270,Car Loan,34
C03418,49,164966,473968,27,487242,Personal Loan,66
C03419,42,36709,895965,7,217610,No Loan,105
C03420,63,138428,783559,49,238371,No Loan,91
C03421,23,35210,1537239,54,322195,No Loan,62
C03422,30,122081,433082,68,461118,Car Loan,82
C03423,62,189746,610262,78,340047,Home Loan,167
C03424,41,120025,1651265,42,76990,No Loan,81
C03425,36,168805,218165,74,337348,Car Loan,30
C03426,32,171152,410427,59,331095,Personal Loan,36
C03427,22,144476,457201,44,97309,No Loan,132
C03428,61,190781,1217916,26,387485,Personal Loan,114
C03429,44,79846,1843654,23,126822,Personal Loan,120
C03430,55,85480,715731,73,206840,No Loan,131
C03431,50,72960,1825987,8,160111,Home Loan,117
C03432,50,192224,309960,53,377838,No Loan,153
C03433,55,178322,1143036,14,418784,No Loan,151
C03434,39,105765,1359832,71,37459,No Loan,166
C03435,28,137265,1104624,7,138741,Car Loan,37
C03436,46,68137,1784382,9,220821,Home Loan,109
C03437,60,138922,1186426,3,214888,No Loan,146
C03438,27,141280,1885760,78,84985,No Loan,25
C03439,50,197484,1531769,17,166588,No Loan,126
C03440,27,63876,1910734,44,193556,Home Loan,51
C03441,23,114547,741200,46,219684,No Loan,117
C03442,21,70227,1027805,58,260341,Home Loan,60
C03443,56,183522,949793,28,199269,Car Loan,149
C03444,45,104433,311932,14,248738,Personal Loan,144
C03445,57,93704,271891,9,416549,No Loan,138
C03446,21,26861,997326,26,88295,No Loan,110
C03447,35,81914,529333,2,448827,No Loan,166
C03448,57,83888,1017782,75,310085,Personal Loan,48
C03449,33,99286,1585622,34,109903,Personal Loan,106
C03450,60,81293,1833261,19,301019,Personal Loan,92
C03451,28,88515,916508,39,391119,No Loan,123
C03452,25,174596,1732373,13,143770,Home Loan,60
C03453,29,27065,1728521,5,96500,No Loan,139
C03454,21,188756,145926,50,323970,No Loan,140
C03455,56,108720,188148,23,162480,Home Loan,57
C03456,55,184437,848382,29,124628,No Loan,10
C03457,22,78876,677709,72,219493,Personal Loan,158
C03458,60,174776,1805164,26,78845,Home Loan,138
C03459,43,156694,1730284,79,363109,Personal Loan,121
C03460,29,103797,1218944,57,146205,No Loan,104
C03461,54,111141,499496,1,120853,No Loan,170
C03462,34,122390,24455,28,204818,No Loan,35
C03463,24,116856,739184,62,167198,No Loan,129
C03464,50,86201,1518715,47,33043,Car Loan,86
C03465,51,183766,1285473,78,397294,Personal Loan,60
C03466,58,109766,437509,59,53906,No Loan,163
C03467,31,42995,1546222,31,11137,Car Loan,77
C03468,55,112320,617840,70,291494,Personal Loan,48
C03469,28,100141,837548,49,266842,No Loan,154
C03470,23,159491,387605,5,130119,No Loan,139
C03471,34,199024,569772,31,426348,No Loan,5
C03472,33,184909,952719,37,10165,Car Loan,43
C03473,52,90799,1397358,79,131866,No Loan,174
C03474,54,199949,663764,15,406862,Home Loan,22
C03475,39,65687,173332,52,219787,No Loan,114
C03476,58,57276,1154223,69,399086,Home Loan,97
C03477,36,54523,1643506,11,98893,No Loan,107
C03478,22,74615,1789667,43,292880,Car Loan,95
C03479,60,30514,837441,70,233689,Car Loan,25
C03480,37,67456,1015193,23,320228,No Loan,134
C03481,54,27233,1182400,40,16211,Home Loan,159
C03482,62,21102,778202,63,86665,Home Loan,32
C03483,36,86133,821037,2,452754,Car Loan,81
C03484,58,66715,1688743,79,138449,No Loan,147
C03485,22,130545,1698691,73,139933,No Loan,94
C03486,22,124085,272724,47,411037,Home Loan,179
C03487,46,129101,906334,30,340632,Home Loan,169
C03488,33,157328,272544,16,467799,No Loan,128
C03489,51,128684,1748579,59,158025,Home Loan,6
C03490,54,84800,756545,47,390014,No Loan,123
C03491,59,114937,1050962,30,298945,Home Loan,57
C03492,23,61548,1936040,9,18277,No Loan,85
C03493,28,193439,132319,65,482655,No Loan,177
C03494,43,148845,517193,59,345906,No Loan,33
C03495,34,133815,1532965,64,415844,No Loan,50
C03496,47,147602,111960,8,344390,No Loan,119
C03497,49,146270,44015,52,129350,No Loan,137
C03498,59,146320,1387433,18,289946,No Loan,110
C03499,59,177277,733165,58,456713,No Loan,105
C03500,21,45570,937478,49,477536,Home Loan,25
C03501,37,181327,150109,32,384938,No Loan,31
C03502,61,41182,482508,48,200886,No Loan,123
C03503,50,59373,1839927,45,446918,Personal Loan,169
C03504,33,63019,938671,54,259717,Car Loan,11
C03505,41,36043,1142330,46,421893,Personal Loan,167
C03506,39,196604,226775,31,138572,No Loan,86
C03507,39,39239,1358868,37,4015,Home Loan,77
C03508,45,161488,732513,16,480588,Car Loan,33
C03509,42,154484,681894,46,130305,No Loan,69
C03510,51,101976,751355,46,499762,Car Loan,154
C03511,37,44406,914222,78,320956,No Loan,7
C03512,43,21875,1926086,61,7826,No Loan,174
C03513,52,188138,1110455,46,9201,No Loan,80
C03514,30,156824,124894,51,29048,Personal Loan,25
C03515,30,152425,595127,62,383615,No Loan,56
C03516,56,178058,1083332,35,19941,No Loan,134
C03517,28,34691,673043,42,342785,No Loan,25
C03518,40,68075,1234133,45,58418,No Loan,113
C03519,52,30794,1282879,68,196761,No Loan,117
C03520,34,167478,1457817,75,303685,Personal Loan,115
C03521,48,95930,679075,47,443155,No Loan,46
C03522,44,177944,992601,79,70422,Car Loan,101
C03523,35,61708,496599,30,380213,No Loan,123
C03524,42,135492,500283,24,155022,No Loan,162
C03525,50,126629,622231,66,120965,No Loan,157
C03526,24,171872,747476,43,198875,No Loan,177
C03527,33,194469,153188,34,151714,No Loan,23
C03528,43,143313,566032,23,459722,Personal Loan,29
C03529,28,188981,129697,61,41607,Home Loan,53
C03530,38,41352,1534371,37,424504,No Loan,66
C03531,32,121975,1693936,13,374261,No Loan,31
C03532,51,113848,400340,71,345009,No Loan,7
C03533,34,166510,241028,7,14450,Home Loan,177
C03534,54,64999,698411,42,267762,Home Loan,174
C03535,38,38482,1060752,38,253951,No Loan,45
C03536,54,183543,1931318,52,165335,No Loan,79
C03537,31,67279,1830229,44,67583,Car Loan,34
C03538,61,129413,1511610,64,337044,No Loan,88
C03539,32,74213,518611,13,261360,No Loan,78
C03540,35,133909,1203324,28,290938,No Loan,178
C03541,51,33026,1098753,1,275235,Personal Loan,135
C03542,49,105184,1537088,43,461638,Car Loan,33
C03543,46,25435,1164199,42,480324,Car Loan,24
C03544,38,159565,1578861,50,277305,Home Loan,112
C03545,52,79321,457546,60,397374,No Loan,171
C03546,42,153835,966273,1,385756,No Loan,82
C03547,58,40389,501184,51,27663,No Loan,42
C03548,37,51498,1039549,16,216453,Car Loan,125
C03549,43,83755,649467,39,399949,Personal Loan,177
C03550,44,121545,252439,15,362105,No Loan,12
C03551,28,55825,1001157,33,234419,No Loan,173
C03552,61,36934,649691,53,163073,No Loan,124
C03553,26,25574,1982311,17,432344,Car Loan,75
C03554,25,150698,100287,6,442846,No Loan,86
C03555,64,189251,1173150,31,140401,No Loan,103
C03556,49,152659,785751,69,315249,No Loan,129
C03557,48,62782,1175085,40,325580,No Loan,39
C03558,31,80561,1401167,30,390523,Car Loan,22
C03559,21,155481,1949530,69,130705,Car Loan,68
C03560,63,147159,1502757,76,254928,Car Loan,33
C03561,39,46751,1396864,7,221420,Personal Loan,154
C03562,29,58174,1826369,13,92635,Personal Loan,54
C03563,47,142678,1246165,4,69579,Personal Loan,105
C03564,54,76572,1932701,50,276386,No Loan,3
C03565,64,81416,361459,3,98901,Personal Loan,69
C03566,24,163113,493720,12,222886,No Loan,154
C03567,56,174299,1867395,65,125056,Personal Loan,46
C03568,38,55201,1057666,27,420349,No Loan,113
C03569,35,56069,1960854,50,155812,No Loan,116
C03570,33,46370,1471737,77,362772,Home Loan,117
C03571,39,145342,1880247,17,30976,Car Loan,167
C03572,26,162658,8743,72,171139,No Loan,154
C03573,32,145758,1084500,32,11231,No Loan,6
C03574,57,156394,1194844,51,459321,Car Loan,150
C03575,37,85294,1970168,17,134400,Personal Loan,112
C03576,43,99468,1931823,34,245900,No Loan,97
C03577,46,180371,1683176,35,25261,Personal Loan,28
C03578,49,110715,1384580,24,287406,No Loan,171
C03579,53,90793,963904,54,396496,No Loan,114
C03580,47,197573,745537,18,477899,Home Loan,154
C03581,45,131672,1801954,50,162814,No Loan,139
C03582,30,160849,234602,46,3590,No Loan,144
C03583,43,162321,1396119,48,378870,No Loan,36
C03584,41,140902,840227,33,181298,No Loan,33
C03585,41,41390,842985,27,87542,No Loan,163
C03586,63,40369,1562504,1,13570,No Loan,133
C03587,33,163953,1157552,59,231601,No Loan,95
C03588,57,29587,160183,10,226201,No Loan,159
C03589,53,127009,1691430,25,482659,No Loan,72
C03590,44,158905,1311019,57,271677,No Loan,121
C03591,64,67013,1697832,66,388034,Personal Loan,149
C03592,31,137341,66600,15,475499,Personal Loan,9
C03593,37,147785,579310,28,406582,No Loan,28
C03594,24,166826,1712135,13,375963,Personal Loan,138
C03595,45,127584,842329,14,255019,Car Loan,91
C03596,50,98113,829470,66,338512,Car Loan,55
C03597,29,106784,128323,34,421541,No Loan,84
C03598,41,55282,1239686,25,34798,Home Loan,94
C03599,40,187809,1698142,54,170525,No Loan,57
C03600,39,44124,902486,79,284993,No Loan,51
C03601,39,90102,1323617,12,187015,No Loan,60
C03602,32,153268,593829,9,399373,No Loan,16
C03603,57,81527,1160544,31,374116,No Loan,29
C03604,62,150371,1592756,78,423394,Personal Loan,71
C03605,37,150942,930775,53,213609,Personal Loan,36
C03606,57,116651,1078391,43,291174,No Loan,132
C03607,59,105395,837044,38,251197,No Loan,153
C03608,48,31345,1480149,42,126026,No Loan,79
C03609,61,144544,473304,72,182206,No Loan,128
C03610,55,54077,807699,48,120398,Car Loan,136
C03611,38,150429,809700,67,327873,Home Loan,70
C03612,34,32055,643751,66,8164,Car Loan,106
C03613,55,123693,1985343,16,217450,Personal Loan,151
C03614,64,105283,469151,16,1119,No Loan,132
C03615,61,64484,886779,31,13351,No Loan,178
C03616,27,97514,1244308,58,187135,No Loan,165
C03617,61,110135,1250175,28,72076,No Loan,156
C03618,33,55771,199451,4,307306,Home Loan,173
C03619,38,197612,361686,10,293904,No Loan,179
C03620,57,130284,701631,51,442894,No Loan,120
C03621,33,137399,1382332,18,223136,Home Loan,173
C03622,56,124885,143307,47,89074,Home Loan,74
C03623,51,180449,1142333,32,381711,No Loan,67
C03624,22,193805,414633,30,490994,Personal Loan,137
C03625,36,149344,889507,36,440844,No Loan,97
C03626,29,162832,301753,9,485110,No Loan,131
C03627,29,133226,894217,36,235221,No Loan,51
C03628,58,119250,1307776,29,261782,No Loan,73
C03629,31,45762,956406,16,171811,Personal Loan,17
C03630,42,185404,1601509,21,29738,No Loan,75
C03631,53,191172,1509665,64,248433,Personal Loan,178
C03632,56,156016,1773494,66,309065,Home Loan,150
C03633,43,68825,329377,59,384592,No Loan,107
C03634,54,33877,1427163,28,256349,Personal Loan,152
C03635,29,181062,1208049,55,61068,No Loan,59
C03636,44,149065,799203,31,285725,No Loan,36
C03637,28,128443,1521243,33,95672,Personal Loan,76
C03638,27,119612,477650,60,21485,Personal Loan,145
C03639,56,137674,465665,41,223773,No Loan,125
C03640,38,135074,369745,46,36294,Car Loan,28
C03641,23,154330,1539396,49,315145,No Loan,107
C03642,48,51629,1448734,65,132706,Car Loan,29
C03643,26,188651,1729324,42,43969,No Loan,118
C03644,64,174030,916656,23,93,No Loan,101
C03645,64,190537,612539,27,28370,No Loan,6
C03646,41,35775,586330,32,19750,No Loan,168
C03647,48,185279,845172,3,237092,Personal Loan,73
C03648,60,173625,201945,60,243707,Personal Loan,36
C03649,21,20055,1624888,76,248706,No Loan,26
C03650,56,108697,1732386,79,278616,No Loan,20
C03651,41,183945,1634829,17,243617,No Loan,42
C03652,63,121505,277201,32,18934,No Loan,50
C03653,55,100720,753609,7,436990,Personal Loan,92
C03654,33,98199,800415,71,219129,Home Loan,70
C03655,30,176390,397613,69,301269,Car Loan,12
C03656,64,53734,549283,58,460197,No Loan,108
C03657,30,169594,119587,40,479757,No Loan,113
C03658,33,162728,1286652,48,301247,Personal Loan,152
C03659,57,166965,751988,51,476966,Car Loan,124
C03660,58,36493,475897,57,191157,Personal Loan,104
C03661,44,154704,1092462,71,350849,No Loan,140
C03662,22,115872,1404745,37,318687,No Loan,36
C03663,42,81779,494788,75,148010,Personal Loan,157
C03664,37,189524,100149,74,339636,Personal Loan,139
C03665,56,164338,623308,55,444802,Home Loan,17
C03666,34,141187,1580537,41,320168,No Loan,121
C03667,30,136603,957394,20,170759,Car Loan,84
C03668,55,81607,1917521,33,464345,No Loan,116
C03669,45,36940,28466,40,288351,Car Loan,117
C03670,23,175075,242626,34,49354,Home Loan,61
C03671,58,147880,1932553,62,236529,Personal Loan,23
C03672,37,118408,1563542,19,168382,Personal Loan,59
C03673,32,54815,1628270,43,48960,No Loan,144
C03674,44,181941,401904,69,323406,No Loan,105
C03675,49,69297,1647148,63,97155,No Loan,59
C03676,63,80107,765006,10,257091,No Loan,8
C03677,45,102793,906011,13,144475,No Loan,179
C03678,56,167754,1591529,5,144137,No Loan,142
C03679,46,39622,549929,58,221002,Home Loan,76
C03680,58,50408,430716,59,157873,No Loan,155
C03681,21,159909,565085,76,108182,Personal Loan,80
C03682,40,166479,1793702,59,99132,Personal Loan,125
C03683,48,180381,1361670,77,422446,No Loan,136
C03684,36,113190,1996126,15,334850,No Loan,55
C03685,37,169967,920986,77,477158,No Loan,93
C03686,60,20370,1680203,1,483430,Home Loan,126
C03687,48,134212,1691295,38,292112,Personal Loan,35
C03688,32,20486,1285851,53,42517,No Loan,127
C03689,47,43762,407854,52,250714,Home Loan,19
C03690,62,46613,1861181,1,184311,No Loan,54
C03691,50,23196,673582,11,425871,Personal Loan,59
C03692,61,120565,186136,58,485839,No Loan,162
C03693,54,96349,1221658,40,254055,Personal Loan,128
C03694,57,84839,1306877,60,129282,Car Loan,44
C03695,26,192988,547383,44,193843,Home Loan,167
C03696,27,28572,1177130,6,45984,No Loan,165
C03697,52,179297,399655,28,142121,No Loan,23
C03698,52,65853,917046,31,334465,Home Loan,3
C03699,45,183347,1812853,8,238374,No Loan,90
C03700,53,92379,483766,5,121854,No Loan,106
C03701,27,152177,927879,54,458029,Personal Loan,12
C03702,32,136074,1666887,17,397871,No Loan,148
C03703,36,63209,1685045,38,477210,No Loan,100
C03704,36,193559,227310,9,260603,Car Loan,159
C03705,63,169123,812032,74,90638,No Loan,165
C03706,56,114244,1842474,78,203526,No Loan,94
C03707,33,120300,1834213,14,331116,Personal Loan,159
C03708,27,134682,504344,26,283576,Home Loan,56
C03709,56,77175,1754033,62,221481,No Loan,175
C03710,29,157921,901366,25,496392,Personal Loan,157
C03711,52,121551,1631140,36,65896,Home Loan,70
C03712,31,38976,1496909,33,241285,No Loan,165
C03713,28,150617,445187,3,201207,No Loan,171
C03714,53,119794,274072,11,436152,No Loan,153
C03715,43,76866,1010520,58,105035,Personal Loan,99
C03716,45,137752,1895317,64,493597,Home Loan,106
C03717,28,67078,210719,18,275894,No Loan,89
C03718,42,51113,701248,47,290131,Home Loan,107
C03719,24,35401,1803961,44,247933,Home Loan,129
C03720,60,163956,1752768,59,365139,No Loan,42
C03721,23,188635,121196,50,288309,Personal Loan,42
C03722,49,185486,1062980,69,181613,No Loan,62
C03723,61,167214,1480431,29,24346,Car Loan,72
C03724,49,91492,1787054,67,251731,Personal Loan,116
C03725,54,96693,458814,2,3514,Personal Loan,47
C03726,54,55135,1691051,25,24838,Personal Loan,4
C03727,48,47862,901881,19,289703,Personal Loan,75
C03728,33,156262,1605548,40,363367,Home Loan,34
C03729,35,90199,1646455,2,490717,Personal Loan,92
C03730,43,125366,1435541,65,59207,Car Loan,143
C03731,64,24331,738082,62,16385,Personal Loan,82
C03732,46,64648,269826,54,149389,No Loan,176
C03733,24,48549,1164762,45,393609,Car Loan,59
C03734,46,45761,772469,49,24881,Personal Loan,106
C03735,60,23262,1599696,69,373905,Personal Loan,116
C03736,29,92572,1594861,38,229905,Car Loan,50
C03737,25,107858,1350360,4,421171,No Loan,126
C03738,52,104667,1523674,17,58308,No Loan,90
C03739,40,24677,1094067,53,372659,No Loan,81
C03740,31,150334,1116619,53,189086,Personal Loan,58
C03741,35,121437,903607,31,253267,Home Loan,63
C03742,52,169667,1182144,22,196502,Car Loan,104
C03743,48,80148,1429970,11,334175,No Loan,140
C03744,42,66926,1650589,34,367401,Home Loan,153
C03745,61,95271,133131,15,349117,Car Loan,69
C03746,37,54457,1099096,10,59596,Personal Loan,130
C03747,46,62531,330063,53,394929,No Loan,11
C03748,64,148027,639157,48,20428,Personal Loan,40
C03749,27,65771,593730,31,62160,Car Loan,104
C03750,62,113135,1838889,37,459387,Car Loan,64
C03751,46,86354,1206418,28,250894,Personal Loan,62
C03752,45,132743,372390,31,342873,Home Loan,177
C03753,30,188361,1756434,70,60843,No Loan,174
C03754,39,53892,1425407,14,416219,No Loan,7
C03755,31,149662,527485,16,342313,Car Loan,158
C03756,33,115057,652735,25,356908,No Loan,10
C03757,28,58409,1639341,39,435293,No Loan,16
C03758,60,185542,529532,66,288874,No Loan,154
C03759,24,169457,955292,38,376226,Personal Loan,123
C03760,51,174368,1017845,41,72981,Personal Loan,94
C03761,48,138566,1919461,40,241791,No Loan,154
C03762,31,81716,455953,64,473033,Car Loan,114
C03763,63,109152,1231137,16,203210,Car Loan,122
C03764,21,46382,919394,77,327717,No Loan,86
C03765,58,96675,862735,59,239200,No Loan,55
C03766,44,42419,1344110,11,159941,Personal Loan,93
C03767,51,101238,539535,1,233151,Personal Loan,97
C03768,61,190363,1253699,13,31076,No Loan,174
C03769,46,32397,1768655,30,485382,No Loan,18
C03770,25,77888,1481470,69,479221,No Loan,56
C03771,40,55169,1045673,18,228907,No Loan,158
C03772,61,82182,486018,78,126283,No Loan,15
C03773,31,112476,1260934,13,287238,Personal Loan,44
C03774,53,62249,821015,32,157889,Personal Loan,154
C03775,58,179413,521456,71,10555,Home Loan,153
C03776,47,95603,1192724,72,70656,No Loan,156
C03777,54,197216,940510,50,390205,Home Loan,112
C03778,35,99360,1199699,71,473430,No Loan,120
C03779,52,33444,402530,31,383576,No Loan,102
C03780,41,196719,557958,51,443409,Home Loan,126
C03781,25,143662,1547549,27,397931,Personal Loan,43
C03782,26,118843,990055,60,392838,No Loan,108
C03783,58,30974,1964928,33,296306,Personal Loan,156
C03784,42,132150,1063812,53,101173,Car Loan,108
C03785,38,189455,40568,72,360002,Personal Loan,109
C03786,34,114826,1685191,33,101980,Home Loan,110
C03787,30,117648,260745,41,495241,Car Loan,129
C03788,33,154028,377332,19,388796,Personal Loan,133
C03789,51,159149,490119,41,38458,Personal Loan,8
C03790,50,56490,283496,42,104122,No Loan,14
C03791,23,144713,1703585,23,98538,No Loan,57
C03792,50,75612,264291,75,396356,Personal Loan,1
C03793,26,120474,443866,33,467390,Home Loan,130
C03794,49,56159,408562,20,111201,No Loan,179
C03795,28,59710,685516,25,148455,Car Loan,54
